"","job_id","task_index","start_time","end_time","task_duration","number_of_entries","avg_cpu_rate","avg_memory_usage","avg_disk_io_time","avg_disk_space_usage","stdev_cpu_rate","stdev_memory_usage","stdev_disk_io_time","stdev_disk_space_usage","var_cpu_rate","var_memory_usage","var_disk_io_time","var_disk_usage_space","median_cpu_rate","median_memory_usage","median_disk_io_time","median_disk_space_usage","max_cpu_time","max_memory_usage","max_disk_io_time","max_disk_usage_space"
"69934",6186120532,435,6e+08,2.514e+11,2.508e+11,836,0.164804649521531,0.138751483253589,0.0191327051199761,0.000579268995215311,0.129762389431862,0.0585382715975596,0.0312151806948584,0.000587407639187435,0.0168382777110661,0.00342672924162966,0.000974387505812663,3.45047734575756e-07,0.177,0.16565,0.0087055,0.00028035,12.91,0.2087,0.6885,0.001762
"69935",6186120532,436,6e+08,2.514e+11,2.508e+11,836,0.187305646650718,0.152165813397129,0.0141467129394737,0.000517533899521531,0.084689432522208,0.0504676877232156,0.017421671921367,0.000557264897841747,0.00717229998093362,0.00254698750412801,0.000303514652535747,3.10544166366572e-07,0.1886,0.1743,0.01011,0.0001521,1.688,0.209,0.6533,0.001764
"69936",6186120532,437,6e+08,2.514e+11,2.508e+11,836,0.208765817344497,0.15029726076555,0.017571354938756,0.0005528515430622,0.118849833760943,0.053501478377102,0.0197416309587205,0.00057081480409291,0.0141252829850039,0.00286240818853551,0.000389731992910311,3.25829540571628e-07,0.22645,0.17345,0.01251,0.0002146,1.531,0.2087,0.6836,0.001762
"69937",6186120532,438,6e+08,2.514e+11,2.508e+11,836,0.193472682655503,0.159345418660287,0.0155145842940192,0.000567739593301435,0.0689436484946838,0.0474359385543398,0.0180513748131389,0.000563981512500604,0.00475322666775852,0.0022501682665311,0.000325852132644425,3.18075146442469e-07,0.19545,0.1799,0.012125,0.00024415,1.688,0.2087,0.4644,0.001781
"69938",6186120532,439,6e+08,2.514e+11,2.508e+11,836,0.223547794736842,0.151468971291866,0.0160787680376794,0.000473246531100478,0.103105985301249,0.0496377821223946,0.0193515826337687,0.000523625654394481,0.0106308442049413,0.00246390941403031,0.000374483750431579,2.74183825940048e-07,0.2151,0.16855,0.0070765,0.0001535,2.406,0.2095,0.6465,0.00178
"69939",6186120532,440,6e+08,2.514e+11,2.508e+11,836,0.154480661602871,0.129261830143541,0.0140121223819378,0.000459821686602871,0.117213854840911,0.0604786216625631,0.0175340150805231,0.000564025246665497,0.0137390877666662,0.00365766367820345,0.000307441684844011,3.18124478876074e-07,0.1852,0.1493,0.010775,9.8705e-05,4.656,0.2087,0.7764,0.001682
"69940",6186120532,441,6e+08,2.514e+11,2.50599e+11,836,0.179146212440191,0.164680538277512,0.0192248365910287,0.000554153827751196,0.0942487367503067,0.0452307405277865,0.0253624022068363,0.000581862239717687,0.00888282437902861,0.00204581988869195,0.000643251445701337,3.38563666009283e-07,0.15895,0.1836,0.01121,0.0001807,29.94,0.209,0.5547,0.001778
"69941",6186120532,442,6e+08,2.514e+11,2.508e+11,836,0.160565811244019,0.137316961722488,0.0182723207197368,0.000554814832535885,0.122539055159609,0.0601179235349909,0.0240967074352155,0.000572590092229906,0.0150158200394097,0.00361416473015902,0.000580651309218372,3.27859413719852e-07,0.20105,0.16605,0.012915,0.0002389,1.062,0.2087,0.5869,0.001757
"69942",6186120532,443,6e+08,2.514e+11,2.508e+11,836,0.204153997966507,0.156994294258373,0.0191991689662679,0.000545566267942584,0.0974918071061519,0.0478551884482498,0.0255755170565831,0.000576766567948162,0.00950465245282314,0.0022901190614175,0.000654107072711572,3.32659673902701e-07,0.1921,0.1765,0.01156,0.0001955,2.477,0.2087,0.6094,0.00176
"69944",6186120532,445,6e+08,2.514e+11,2.508e+11,836,0.196894291866029,0.156739186602871,0.0185504185557416,0.000535425334928229,0.103299875648418,0.0506519770159568,0.0239932913350415,0.000574207861876034,0.0106708643089787,0.00256562277562502,0.000575678029088177,3.29714668640247e-07,0.1965,0.1802,0.011435,0.00017455,4.961,0.209,0.583,0.001762
"69945",6186120532,446,6e+08,2.514e+11,2.508e+11,836,0.183780031578948,0.154353755980861,0.0166175346563397,0.000581223684210526,0.0867971517659216,0.0510666574113592,0.0231656475878984,0.000582524875376493,0.00753374555467643,0.00260780349916912,0.000536647228166701,3.39335230432398e-07,0.1804,0.1777,0.0090715,0.0001893,1.297,0.209,0.5352,0.001801
"69946",6186120532,447,6e+08,2.514e+11,2.508e+11,836,0.180657686004785,0.158954210526316,0.0139723426727273,0.000501362165071771,0.0700812669286675,0.0447884905122957,0.0186074283076648,0.00054543434096786,0.00491138397432714,0.00200600888237,0.000346236388224884,2.97498620307043e-07,0.17005,0.1747,0.0084,0.00018025,3.344,0.2087,0.5117,0.001751
"69947",6186120532,448,6e+08,2.514e+11,2.508e+11,836,0.172003559569378,0.153253959330144,0.0164835458450957,0.000525366435406697,0.0930468137588341,0.052674320178063,0.0204632506902036,0.000585019612901767,0.00865770955067116,0.00277458400622109,0.00041874462881012,3.42247947479733e-07,0.1593,0.1771,0.010215,0.0001869,3.766,0.209,0.5762,0.001724
"69949",6186120532,450,6e+08,2.514e+11,2.508e+11,836,0.194473538038278,0.137267894736842,0.0187549768218899,0.000463912452153111,0.142156360024067,0.0571599626983986,0.0234854175946547,0.000562660288885922,0.0202084306952923,0.00326726133568232,0.000551564839595316,3.16586600689189e-07,0.21215,0.16115,0.01362,0.0001163,3.281,0.2087,0.6367,0.001698
"69950",6186120532,451,6e+08,2.514e+11,2.49935e+11,834,0.162297995563549,0.145776185851319,0.0120064691798561,0.00045800617266187,0.0931117260414542,0.0540960321887776,0.0157068572555036,0.000526613899809496,0.00866979352641882,0.00292638069856926,0.000246705364844765,2.77322199472566e-07,0.1625,0.16845,0.0039635,0.0001383,2.375,0.209,0.6602,0.001762
"69951",6186120532,452,6e+08,2.514e+11,2.508e+11,836,0.242886875,0.142796566985646,0.0212461650267943,0.00049812442583732,0.146605669647661,0.0521955593913538,0.0234208751288897,0.000534179310335666,0.0214932223728391,0.00272437642017634,0.000548537391803046,2.85347535590688e-07,0.26975,0.1648,0.01625,0.0001497,18.12,0.2085,0.709,0.001751
"69952",6186120532,453,6e+08,2.514e+11,2.508e+11,836,0.171688831100479,0.158912284688995,0.0166612226238038,0.000579792703349282,0.0693463697931165,0.0490182067572458,0.0223794408042131,0.00058219111340728,0.00480891900348366,0.0024027845936961,0.000500839370709278,3.38946492530408e-07,0.1743,0.1809,0.009781,0.00029465,2.422,0.2085,0.6094,0.001743
"69953",6186120532,454,6e+08,2.514e+11,2.508e+11,836,0.22039279569378,0.158480083732058,0.0201688734699761,0.000539433851674641,0.106376448524002,0.0483708495688977,0.0279024693911253,0.000558739348776024,0.0113159488005797,0.00233973908801693,0.000778547798122685,3.12189659870656e-07,0.22035,0.1803,0.01033,0.0001755,16.03,0.2087,0.6729,0.001793
"69955",6186120532,456,6e+08,2.514e+11,2.508e+11,836,0.151649783492823,0.131999772727273,0.0150793002927034,0.00055725611244019,0.121470272649923,0.058142068104096,0.0232005110772159,0.000591067417198825,0.0147550271376467,0.00338050008342134,0.000538263714244018,3.4936069167409e-07,0.1677,0.15025,0.006927,0.000216,13.33,0.2085,0.7568,0.001753
"69956",6186120532,457,6e+08,2.514e+11,2.508e+11,836,0.189811185406698,0.134958026315789,0.0180940556976076,0.000550188277511962,0.146429649198835,0.0591054767034276,0.0207286865248918,0.000553435845359051,0.0214416421644939,0.00349345737633942,0.000429678445047232,3.06291234928287e-07,0.21545,0.16005,0.01451,0.00028465,2.18,0.2085,0.6924,0.001755
"69957",6186120532,458,6e+08,2.514e+11,2.508e+11,836,0.204333599760766,0.132884198564593,0.0228053227840909,0.00050635394736842,0.154902876961401,0.0587966531366836,0.0308103245853319,0.000550237054822165,0.0239949012909188,0.00345704642007549,0.000949276101053508,3.0276081649937e-07,0.24155,0.1494,0.015705,0.00017925,1.141,0.209,0.6191,0.001764
"69958",6186120532,459,6e+08,2.514e+11,2.508e+11,836,0.188282148564593,0.159103145933014,0.0193138416509569,0.00061619533492823,0.0875623760532307,0.0496220679566546,0.0245570222486437,0.000578029746444435,0.00766716970008739,0.00246234962829485,0.00060304734172038,3.34118387774618e-07,0.19675,0.1804,0.01249,0.00034045,13.56,0.2087,0.5576,0.00178
"69959",6186120532,460,6e+08,2.514e+11,2.508e+11,836,0.200359483014354,0.147852655502392,0.0119172138832536,0.00037261866028708,0.0882584070723426,0.048024700793998,0.019947638642591,0.000515865451735944,0.00778954641894734,0.00230637188635303,0.000397908287415391,2.6611716429473e-07,0.1918,0.1624,0.004154,8.011e-05,4.672,0.2087,0.5225,0.001707
"69960",6186120532,461,6e+08,2.514e+11,2.508e+11,836,0.17274536985646,0.134535227272727,0.017828635475,0.000515283767942582,0.137617957566074,0.0577243880884657,0.0190061542603845,0.000544759091410624,0.0189387022446578,0.0033321049801878,0.000361233899769533,2.96762467674528e-07,0.1615,0.1603,0.012705,0.00019935,1.584,0.2087,0.7568,0.001747
"69961",6186120532,462,6e+08,2.514e+11,2.49526e+11,832,0.159739054567308,0.150360841346154,0.0158465754820913,0.000545905092548077,0.109251205282159,0.0580224558152618,0.0218543915491096,0.000589878066123715,0.0119358258556045,0.00336660537883401,0.000477614429981791,3.47956132893853e-07,0.16305,0.17665,0.0069885,0.00016115,2.77,0.2117,0.5635,0.001762
"69962",6186120532,463,6e+08,2.514e+11,2.508e+11,836,0.188456510047847,0.144111650717703,0.0133501619519139,0.000459756004784688,0.0944674764445959,0.0522407690877217,0.0230221398281625,0.00055110347223179,0.00892410410581028,0.00272909795487666,0.000530018922267464,3.03715037105935e-07,0.2029,0.16125,0.00581,0.0001068,8.047,0.2087,0.5693,0.001726
"69963",6186120532,464,6e+08,2.514e+11,2.508e+11,836,0.195270773325359,0.150459294258373,0.0174218080425837,0.000561671889952154,0.110746150872044,0.0536507850022497,0.0198410315835514,0.000558664087871363,0.0122647099329734,0.00287840673135762,0.000393666534299483,3.12105563077142e-07,0.2107,0.17555,0.013545,0.00024555,3.023,0.2087,0.707,0.001762
"69964",6186120532,465,6e+08,2.514e+11,2.508e+11,836,0.179572220454546,0.150170681818182,0.0146170689069378,0.000536181220095694,0.100009111254813,0.0539112187930317,0.0168170227833823,0.00057133503416442,0.0100018223339776,0.00290641951175014,0.000282812255296801,3.26423721263659e-07,0.1936,0.1741,0.010155,0.0001488,1.125,0.2087,0.6787,0.001762
"69965",6186120532,466,6e+08,2.514e+11,2.508e+11,836,0.159953865669856,0.16056528708134,0.0155601615888756,0.000602494186602872,0.0729922654892142,0.049326395516478,0.0211800332784548,0.000591374475588979,0.00532787082124794,0.00243309329464802,0.000448593809676451,3.4972377037814e-07,0.1531,0.1833,0.009575,0.0002594,1.633,0.209,0.5342,0.001766
"69966",6186120532,467,6e+08,2.514e+11,2.505e+11,835,0.201099012694611,0.146735676646707,0.0159275616325748,0.000442123365269462,0.0917572061313995,0.0502440550677939,0.0205294724386026,0.000554510244919276,0.00841938487704014,0.00252446506965551,0.000421459238607343,3.07481611720436e-07,0.2046,0.1667,0.01022,7.915e-05,4.664,0.2087,0.5879,0.001682
"69968",6186120532,469,6e+08,2.514e+11,2.508e+11,836,0.244909194138756,0.150887272727273,0.0194206421277512,0.000527557655502392,0.120033291684949,0.0519210817956302,0.0214629233648361,0.000550138072729994,0.0144079911127239,0.00269579873482852,0.000460657079364829,3.02651899067072e-07,0.29075,0.17275,0.0128,0.0001593,1.438,0.2087,0.7158,0.001772
"69969",6186120532,470,6e+08,2.514e+11,2.508e+11,836,0.190252739114832,0.155044150717704,0.0135388214583732,0.00050499273923445,0.0797423808507267,0.0490892521853428,0.0212377885005825,0.000554720349397965,0.00635884730374235,0.00240975468011618,0.000451043660395475,3.077146660362e-07,0.2069,0.177,0.0063555,0.0001736,4.523,0.2092,0.5088,0.001745
"69972",6186120532,473,6e+08,2.514e+11,2.508e+11,836,0.209505177870814,0.15186961722488,0.0167525455732057,0.000475775968899521,0.104235284384916,0.047483024257809,0.0183866375317206,0.00053226182013332,0.0108649945108043,0.00225463759266768,0.000338068439722875,2.83302645171635e-07,0.19495,0.17235,0.011255,0.0001345,1.523,0.2087,0.6113,0.001745
"69973",6186120532,474,6e+08,2.514e+11,2.508e+11,836,0.167049451913876,0.15486245215311,0.0131512640380383,0.000455278026315788,0.0774296396593713,0.0493163191543917,0.0152258908629184,0.000528870117463561,0.00599534909778008,0.00243209933493783,0.000231827752569502,2.7970360114592e-07,0.17005,0.17565,0.0085375,0.0001235,1.906,0.209,0.5918,0.001732
"69974",6186120532,475,6e+08,2.514e+11,2.505e+11,835,0.175946713772455,0.142763628742514,0.0138046624091018,0.000406962966467068,0.12686728577381,0.0624026356982798,0.0226546969080034,0.000543271733296311,0.0160953081996135,0.00389408894209222,0.000513235291993498,2.95144176198778e-07,0.1836,0.1675,0.005669,0.000124,5.859,0.209,0.7041,0.001692
"69976",6186120532,477,6e+08,2.514e+11,2.508e+11,836,0.188579721531101,0.156627045454545,0.0167191864539474,0.000471915645933014,0.0867963299858503,0.0461580135782266,0.0218782551539113,0.000555940766580442,0.00753360289901261,0.00213056221748775,0.000478658048579646,3.09070135946049e-07,0.1842,0.1746,0.010875,0.00011875,5.992,0.2087,0.4458,0.001741
"69978",6186120532,479,6e+08,2.514e+11,2.508e+11,836,0.211524252990431,0.168471973684211,0.0181483617305024,0.000573569078947368,0.114848962627013,0.0512645046773348,0.0242021653945355,0.000632819333456364,0.013190284216501,0.00262804943981248,0.000585744809784452,4.00460308796157e-07,0.1973,0.1992,0.0089645,0.0001731,5.008,0.2117,0.4888,0.001747
"69980",6186120532,481,6e+08,2.514e+11,2.508e+11,836,0.152975096172249,0.157991770334928,0.0127071754544259,0.000538649401913875,0.0627535205241896,0.0487502537574222,0.0175536293117925,0.000553763250337896,0.00393800433817989,0.00237658724141306,0.000308129902015822,3.06653737424792e-07,0.1519,0.1799,0.008072,0.00017405,1.211,0.2085,0.5596,0.001787
"69981",6186120532,482,6e+08,2.514e+11,2.49526e+11,833,0.192861731572629,0.150133805522209,0.0148166186673469,0.000511100264105642,0.0894745038308327,0.047854430993053,0.0193280442165739,0.00055477200359756,0.0080056868357737,0.00229004656566887,0.000373573293237836,3.07771975975651e-07,0.1694,0.1709,0.008606,0.0002012,1.43,0.2092,0.5,0.001732
"69982",6186120532,483,6e+08,2.514e+11,2.50418e+11,835,0.194726218323353,0.152908479041916,0.0155498896117365,0.000534112694610779,0.0957670353322346,0.0518302811985693,0.0173793939364506,0.000551672488517286,0.00917132505632547,0.00268637804912276,0.000302043333598334,3.04342534586855e-07,0.2036,0.1777,0.01068,0.0001726,3.641,0.2087,0.6641,0.001764
"69983",6186120532,484,6e+08,2.514e+11,2.508e+11,836,0.193774613038277,0.156546423444976,0.0179540295700957,0.000584409688995214,0.0866238851254372,0.0497877089443115,0.0247791572059815,0.00057486818122614,0.00750369747422495,0.00247881596192347,0.000614006631838743,3.3047342578625e-07,0.1969,0.17965,0.01095,0.00023795,14.36,0.2087,0.6094,0.001802
"69984",6186120532,485,6e+08,2.514e+11,2.508e+11,836,0.184384283014354,0.150529461722488,0.0134481346482058,0.000512977894736843,0.0927329137515211,0.0511810912063741,0.0215497047303327,0.000574609139331448,0.00859939329284705,0.00261950409707518,0.000464389773964525,3.30175663003228e-07,0.18395,0.1716,0.005615,0.0001378,8.031,0.2087,0.5146,0.001749
"69985",6186120532,486,6e+08,2.514e+11,2.508e+11,836,0.165418124401914,0.154401997607656,0.0119290979700957,0.000512669258373205,0.0691307301066768,0.0507689341213026,0.0151714641384486,0.000543670662373534,0.00477905784508218,0.00257748467181317,0.000230173324104233,2.95577789125677e-07,0.168,0.17565,0.0071755,0.0001607,1.727,0.2087,0.5645,0.001781
"69986",6186120532,487,6e+08,2.514e+11,2.508e+11,836,0.186038028110048,0.14944461722488,0.0153782786669856,0.000473531662679425,0.0860648799555097,0.0514849346649881,0.0187325541194324,0.000563026319488594,0.00740716356175629,0.0026506984974581,0.000350908583837465,3.16998636436872e-07,0.19935,0.172,0.01143,0.00014405,2.766,0.2087,0.5645,0.001694
"69987",6186120532,488,6e+08,2.514e+11,2.508e+11,836,0.211740446531101,0.155729294258373,0.0145069408509569,0.000496028935406699,0.0913246831816256,0.049300506118834,0.0171806845969638,0.000549385780088797,0.00834019775822429,0.00243053990357319,0.00029517592322035,3.01824735363776e-07,0.2228,0.1768,0.006134,0.0001411,2.242,0.2087,0.6221,0.001772
"69988",6186120532,489,6e+08,2.514e+11,2.508e+11,836,0.210755718062201,0.145634318181818,0.0144081189325359,0.000435508947368422,0.0880802722420308,0.047366722800674,0.0226386067841919,0.000545409439248539,0.00775813435823026,0.00224360642887589,0.000512506517129261,2.97471456421405e-07,0.20935,0.1619,0.006176,9.203e-05,9.094,0.2087,0.4561,0.001719
"69989",6186120532,490,6e+08,2.514e+11,2.508e+11,836,0.23579674138756,0.153544832535885,0.0189086200849282,0.000576670215311005,0.11419549979326,0.0508032399819788,0.0209764021364477,0.00056691917459633,0.0130406121730325,0.00258096919266653,0.000440009446589967,3.21397350524984e-07,0.26635,0.17395,0.0159,0.00025895,1.766,0.209,0.6943,0.00178
"69990",6186120532,491,6e+08,2.514e+11,2.508e+11,836,0.208647496052632,0.145231531100478,0.0192705528588517,0.000489120849282295,0.115930329696356,0.0511322632840668,0.0208069100842939,0.000553042388196341,0.0134398413435059,0.00261450834855113,0.000432927507255892,3.05855883141912e-07,0.2114,0.16785,0.016125,0.00016545,2.484,0.2087,0.6709,0.001711
"69991",6186120532,492,6e+08,2.514e+11,2.508e+11,836,0.172039880382775,0.132417153110048,0.0159518410157895,0.00050721778708134,0.132759172460025,0.0580788002530322,0.0277606162927288,0.000563084341549054,0.0176249978722708,0.00337314703883161,0.000770651816952118,3.17063975697731e-07,0.1898,0.1488,0.0074385,0.0001359,7.43,0.2087,0.6309,0.001755
"69992",6186120532,493,6e+08,2.514e+11,2.508e+11,836,0.189574666746412,0.151858588516746,0.0164282582320574,0.000522386363636362,0.0851993480507225,0.0505595918786877,0.0216323266715307,0.000547879413723031,0.00725892890826816,0.00255627233093946,0.000467957557223817,3.00171851981492e-07,0.19445,0.173,0.0099715,0.0001683,4.578,0.2087,0.625,0.001789
"69993",6186120532,494,6e+08,2.514e+11,2.508e+11,836,0.188572496531101,0.153024294258373,0.0184244053755981,0.000503328803827751,0.0964513570131776,0.0498856089418716,0.0259038101020686,0.000561871848843772,0.00930286426968344,0.00248857397950134,0.000671007377804031,3.15699974523118e-07,0.1824,0.1736,0.011245,0.0001583,13.14,0.2087,0.5596,0.00174
"69994",6186120532,495,6e+08,2.514e+11,2.508e+11,836,0.211212169856459,0.151903444976077,0.0143827220671053,0.000464150071770334,0.0821889018800402,0.0491344099150358,0.0169229260255905,0.000551833423315532,0.00675501559224687,0.00241419023769877,0.000286385425267607,3.04520127088139e-07,0.21105,0.1704,0.00737,0.0001135,1.367,0.2087,0.5938,0.001745
